movieid,userid,imdbid,rating,timestamp
10178,493,324078,3,"2008-09-14 12:51:25"
3189,496,553579,4,"2002-05-25 10:19:41"
3216,496,497831,1,"2002-05-25 12:28:03"
4057,496,263097,4,"2002-05-25 10:21:22"
3233,497,761834,4,"2004-05-12 07:29:31"
9821,498,5640,4,"2007-08-28 08:48:55"
5123,503,293844,5,"2006-11-10 06:58:20"
7755,503,265326,4,"2006-11-16 09:21:29"
9821,503,5640,5,"2007-08-14 07:20:35"
3323,508,206194,4,"2004-05-12 07:34:21"
3323,509,206194,5,"2007-10-14 07:22:57"
5123,509,293844,5,"2007-08-28 09:00:01"
7247,509,153516,5,"2007-08-28 09:04:34"
8901,509,135403,5,"2007-08-28 09:01:48"
9807,509,282830,5,"2007-08-28 09:04:09"
9816,509,774821,5,"2008-02-03 15:57:12"
9818,509,757830,4,"2007-09-12 05:27:04"
10143,509,129154,5,"2008-02-15 16:31:26"
3323,516,206194,4,"2007-06-01 07:24:27"
7755,516,265326,3,"2007-06-01 07:23:35"
9443,516,722146,2,"2007-06-01 07:03:22"
9821,516,5640,5,"2007-06-02 11:15:30"
10143,516,129154,4,"2008-12-28 11:55:09"
4057,524,263097,4,"2005-03-25 00:08:28"
4252,524,606157,3,"2005-03-22 20:47:55"
5171,529,482818,2,"2004-05-12 10:25:12"
5171,532,482818,3,"2003-04-12 17:30:18"
3233,533,761834,4,"2005-01-11 15:34:34"
3323,533,206194,4,"2006-10-19 12:06:51"
5171,533,482818,3,"2005-07-12 22:14:58"
6058,533,149983,2,"2007-06-17 15:43:53"
7755,533,265326,4,"2004-06-11 11:35:11"
9807,533,282830,4,"2007-05-28 10:10:43"
10143,533,129154,2,"2008-05-03 19:32:29"
3216,543,497831,4,"2003-04-09 16:56:44"
3323,543,206194,4,"2007-06-25 19:21:01"
4057,543,263097,4,"2004-02-18 12:25:13"
4252,543,606157,4,"2005-02-05 14:07:23"
4354,543,222736,3,"2003-04-09 16:56:44"
4999,543,131080,3,"2003-04-09 16:32:04"
5123,543,293844,4,"2007-06-25 21:41:59"
5171,543,482818,4,"2005-06-06 16:50:07"
6058,543,149983,4,"2005-02-05 14:07:32"
7247,543,153516,4,"2004-06-05 15:40:19"
7320,543,250513,3,"2005-04-04 12:43:58"
7755,543,265326,5,"2004-12-07 00:19:13"
8779,543,118728,4,"2007-06-25 19:20:48"
8860,543,57702,4,"2005-06-08 12:29:28"
8901,543,135403,4,"2005-04-04 12:43:32"
8939,543,535649,4,"2005-04-04 12:38:16"
9514,543,479560,4,"2008-08-18 14:05:56"
9775,543,744807,4,"2007-06-23 15:56:03"
9807,543,282830,4,"2007-06-06 11:26:38"
9821,543,5640,4,"2007-06-06 11:27:04"
10143,543,129154,5,"2008-09-22 18:57:34"
3233,545,761834,3,"2006-10-31 15:14:46"
9514,545,479560,4,"2006-10-31 15:17:13"
5123,546,293844,4,"2008-07-07 20:24:04"
7755,546,265326,5,"2008-07-07 16:28:01"
8860,546,57702,4,"2008-07-07 20:49:20"
9514,546,479560,4,"2008-07-07 16:16:05"
9739,546,233608,1,"2008-07-07 20:07:28"
9797,546,97821,4,"2008-07-07 20:12:59"
9816,546,774821,4,"2008-07-07 20:16:29"
9821,546,5640,5,"2008-07-07 20:14:37"
3233,552,761834,4,"2003-04-09 21:23:24"
3323,552,206194,4,"2004-10-25 23:51:23"
3323,554,206194,3,"2004-05-12 12:35:32"
3216,555,497831,3,"2006-03-28 08:02:21"
3323,555,206194,4,"2006-03-31 14:04:49"
3467,555,720946,3,"2006-04-11 06:24:44"
3906,555,186633,4,"2006-04-13 10:02:24"
4057,555,263097,5,"2006-03-31 07:21:29"
4132,555,203877,4,"2005-12-13 16:09:31"
5123,555,293844,4,"2006-04-09 07:16:44"
7755,555,265326,5,"2005-12-05 15:45:17"
8779,555,118728,5,"2005-12-05 11:14:46"
3323,558,206194,3,"2001-07-25 10:37:31"
3467,558,720946,4,"2000-12-29 06:11:23"
4057,558,263097,1,"2001-09-19 09:25:04"
4064,558,605309,2,"2001-07-25 10:37:31"
4068,558,5663,3,"2001-09-19 09:30:18"
4252,558,606157,3,"2002-01-02 06:29:00"
7212,558,592282,4,"2004-09-06 08:11:53"
3366,559,537673,4,"2003-04-10 07:37:31"
4354,561,222736,4,"2006-10-31 15:36:03"
7755,561,265326,1,"2006-10-31 15:32:07"
8901,561,135403,5,"2006-10-31 15:40:20"
3216,571,497831,3,"2005-04-07 00:49:13"
3233,571,761834,4,"2005-04-07 00:49:17"
3366,571,537673,2,"2005-03-22 23:05:33"
5123,571,293844,3,"2005-03-22 23:03:35"
6058,571,149983,2,"2005-04-05 22:49:28"
4057,572,263097,5,"2008-08-06 01:02:16"
4252,572,606157,3,"2008-07-18 00:38:55"
7247,572,153516,4,"2008-07-07 16:32:23"
8779,572,118728,4,"2008-07-15 20:59:31"
8935,572,73074,2,"2008-08-19 15:22:43"
9782,572,263101,2,"2008-07-19 15:42:20"
9807,572,282830,3,"2008-07-07 16:16:25"
9816,572,774821,4,"2008-07-07 16:15:58"
9821,572,5640,4,"2008-07-07 19:33:58"
10143,572,129154,4,"2008-07-07 19:39:08"
10241,572,265127,4,"2008-07-15 20:44:05"
5123,573,293844,4,"2003-01-27 00:42:14"
3189,579,553579,3,"2001-09-23 06:38:30"
3961,579,50158,3,"2001-10-06 03:35:03"
4057,579,263097,2,"2001-09-22 14:36:00"
10143,587,129154,5,"2008-07-07 17:08:14"
3216,591,497831,4,"2002-05-26 06:38:54"
4132,591,203877,5,"2002-05-26 06:41:52"
4354,591,222736,3,"2002-05-26 06:42:19"
3366,600,537673,3,"2004-05-12 20:37:38"
3323,603,206194,4,"2006-11-01 00:44:46"
7755,603,265326,2,"2006-11-01 00:43:38"
3467,608,720946,3,"2007-08-28 15:27:59"
5123,608,293844,2,"2007-08-28 15:55:38"
7247,608,153516,3,"2007-08-28 15:45:26"
7755,608,265326,3,"2007-08-28 15:50:06"
9807,608,282830,4,"2007-08-28 15:48:02"
9821,608,5640,4,"2007-08-28 15:40:20"
5171,616,482818,4,"2004-05-13 00:29:22"
3467,621,720946,3,"2004-09-11 22:31:37"
4132,621,203877,3,"2003-04-12 20:58:34"
5171,621,482818,4,"2004-09-08 16:49:06"
6058,621,149983,3,"2003-04-12 20:47:02"
7235,621,586778,4,"2004-09-07 22:07:02"
8779,621,118728,4,"2005-08-24 17:27:53"
10241,621,265127,3,"2008-09-11 06:16:00"
10178,622,324078,5,"2008-07-08 03:56:11"
10234,622,453386,5,"2008-07-07 19:23:30"
3366,627,537673,3,"2002-05-26 12:53:01"
3467,627,720946,4,"2002-05-26 12:46:14"
3906,627,186633,3,"2002-05-26 12:54:13"
4076,627,2862,4,"2002-05-26 12:49:32"
4132,627,203877,4,"2002-10-13 17:02:43"
4252,627,606157,5,"2002-05-26 12:49:51"
4354,627,222736,4,"2002-05-26 12:45:09"
3323,632,206194,5,"2003-04-10 17:18:26"
3366,632,537673,2,"2003-04-10 17:03:47"
3233,633,761834,3,"2005-03-22 21:07:50"
3323,635,206194,4,"2000-11-15 17:29:10"
3239,636,117008,2,"2008-07-14 13:00:15"
5123,637,293844,5,"2005-12-05 18:22:22"
7755,639,265326,5,"2005-03-22 21:03:00"
3323,649,206194,5,"2001-02-08 07:58:18"
3366,650,537673,3,"2002-07-07 13:59:50"
4999,650,131080,2,"2002-07-07 13:34:29"
3233,657,761834,4,"2001-01-01 09:50:36"
4057,657,263097,2,"2005-07-28 10:21:07"
4132,657,203877,2,"2001-09-27 05:05:47"
5171,657,482818,3,"2004-05-13 10:11:30"
7235,657,586778,4,"2004-10-30 18:03:20"
9420,657,82742,1,"2006-05-19 14:31:45"
9432,657,752884,1,"2006-05-19 14:32:06"
9775,657,744807,4,"2007-12-20 15:58:50"
3467,658,720946,4,"2004-05-13 08:42:15"
4057,658,263097,3,"2004-05-13 08:06:29"
4252,658,606157,4,"2004-05-13 08:07:38"
5123,658,293844,4,"2004-05-13 12:15:12"
3233,659,761834,5,"2005-12-05 19:31:12"
8779,659,118728,2,"2005-12-05 19:15:39"
3323,660,206194,3,"2007-08-28 22:17:00"
9821,660,5640,4,"2007-08-28 19:03:16"
3233,666,761834,4,"2006-11-01 14:07:47"
3323,667,206194,4,"2000-11-15 17:47:53"
3323,668,206194,3,"2004-05-13 08:09:34"
3189,672,553579,2,"2001-02-08 14:52:56"
3323,672,206194,4,"2003-04-03 13:58:54"
4252,675,606157,5,"2005-03-22 21:21:29"
3323,681,206194,5,"2000-11-15 17:22:47"
3366,683,537673,4,"2004-05-13 10:00:15"
4252,683,606157,4,"2004-05-14 00:54:43"
4999,683,131080,3,"2004-05-13 09:59:02"
5000,683,536976,2,"2004-05-13 10:00:11"
5123,683,293844,4,"2004-05-13 09:18:14"
5324,683,553084,3,"2004-05-13 09:44:12"
5915,683,445892,4,"2004-05-13 09:47:59"
6057,683,563792,5,"2004-05-13 09:56:10"
6058,683,149983,3,"2004-05-13 09:58:55"
6166,683,751416,3,"2004-05-13 09:41:48"
6425,683,572780,4,"2004-05-13 09:38:58"
7212,683,592282,4,"2004-05-17 03:03:37"
3233,688,761834,5,"2008-07-08 03:24:48"
3323,688,206194,4,"2008-07-07 23:49:29"
3366,688,537673,5,"2008-07-09 14:36:08"
4252,688,606157,5,"2008-07-08 03:22:20"
5123,688,293844,4,"2008-07-08 00:45:04"
7755,688,265326,4,"2008-07-08 01:00:07"
3323,691,206194,3,"2000-11-15 17:43:48"
3467,691,720946,5,"2000-11-15 17:44:11"
3189,696,553579,3,"2000-06-02 12:16:31"
4076,697,2862,5,"2003-04-11 06:22:38"
9807,699,282830,4,"2008-08-22 23:29:12"
3323,704,206194,5,"2002-06-07 09:17:39"
3366,704,537673,3,"2002-06-24 13:33:29"
3906,704,186633,3,"2002-06-07 09:35:39"
3961,704,50158,4,"2002-06-07 09:15:50"
4068,704,5663,2,"2002-06-07 09:30:29"
4076,704,2862,4,"2002-06-24 13:48:49"
4354,704,222736,5,"2002-06-07 09:18:03"
5171,704,482818,4,"2002-06-07 09:05:10"
5324,704,553084,2,"2002-06-24 13:28:53"
7212,705,592282,3,"2005-12-06 22:47:28"
3366,711,537673,1,"2008-07-08 00:23:45"
3323,714,206194,4,"2007-07-21 00:17:21"
3366,716,537673,3,"2000-07-06 16:58:36"
3323,723,206194,4,"2004-05-13 11:32:36"
9821,728,5640,5,"2007-08-29 06:17:16"
3216,736,497831,5,"2001-09-22 17:53:25"
3366,736,537673,5,"2001-09-22 17:56:17"
3216,742,497831,4,"2007-01-25 22:55:27"
3323,742,206194,4,"2006-11-02 02:17:26"
4252,742,606157,4,"2007-03-03 03:39:55"
5123,742,293844,3,"2008-11-04 23:01:16"
6057,742,563792,4,"2006-11-03 03:08:27"
7212,742,592282,4,"2006-11-03 03:08:29"
7247,742,153516,3,"2008-11-04 22:59:06"
8901,742,135403,4,"2007-01-25 22:58:38"
9807,742,282830,4,"2007-04-28 21:13:29"
9821,742,5640,4,"2007-04-28 21:14:38"
10143,742,129154,4,"2008-01-19 02:27:49"
3189,745,553579,3,"2002-05-27 17:32:36"
3216,745,497831,4,"2002-05-27 17:31:30"
3233,745,761834,4,"2002-05-27 18:01:57"
3323,745,206194,4,"2002-05-27 17:28:50"
3467,745,720946,3,"2002-05-27 17:38:04"
3961,745,50158,2,"2002-05-27 17:26:36"
4057,745,263097,4,"2002-05-27 17:38:04"
4068,745,5663,3,"2002-05-27 17:39:32"
4076,745,2862,3,"2002-05-27 17:38:04"
4252,745,606157,3,"2002-05-27 17:44:00"
4681,745,83207,3,"2002-12-08 06:23:41"
4999,745,131080,2,"2002-10-09 15:22:03"
5078,745,237205,1,"2003-04-01 14:48:14"
5123,745,293844,3,"2002-12-08 06:11:57"
5171,745,482818,3,"2002-10-09 15:17:14"
5324,745,553084,4,"2002-12-08 06:19:47"
7235,745,586778,3,"2004-09-05 20:05:35"
7320,745,250513,3,"2004-09-05 20:07:58"
5914,746,329040,1,"2004-05-13 15:34:45"
7235,746,586778,4,"2004-05-16 12:16:41"
4057,750,263097,4,"2005-03-22 21:18:54"
3216,754,497831,4,"2004-11-08 17:40:10"
3233,754,761834,4,"2004-07-05 18:44:09"
4132,754,203877,3,"2004-05-21 16:40:56"
4152,754,99269,3,"2004-05-21 16:43:00"
5123,754,293844,4,"2004-05-21 16:47:34"
5171,754,482818,4,"2004-06-23 18:52:00"
6057,754,563792,3,"2004-05-13 16:08:18"
6058,754,149983,3,"2004-05-13 16:01:35"
6425,754,572780,4,"2004-05-13 16:08:59"
7235,754,586778,4,"2004-07-11 07:08:03"
7247,754,153516,4,"2006-08-25 17:09:03"
8901,754,135403,3,"2006-10-04 18:20:10"
9438,754,191663,5,"2006-09-25 06:10:24"
3323,767,206194,5,"2005-03-23 22:04:33"
4057,767,263097,4,"2005-03-22 21:33:24"
6057,767,563792,4,"2005-07-05 16:41:28"
7247,767,153516,4,"2005-03-23 22:11:55"
8939,767,535649,4,"2005-07-14 22:22:31"
3323,772,206194,4,"2004-05-13 15:58:10"
3323,779,206194,3,"2005-12-08 17:14:26"
5123,783,293844,2,"2007-01-26 12:16:06"
3323,784,206194,4,"2008-08-10 20:56:25"
8862,784,38625,1,"2008-07-08 10:03:01"
9779,784,205482,1,"2008-07-08 10:03:31"
9807,784,282830,4,"2008-08-10 20:57:25"
9821,784,5640,5,"2008-08-10 14:38:45"
3216,786,497831,5,"2001-08-16 18:29:47"
3467,786,720946,3,"2001-08-16 18:27:10"
3906,786,186633,3,"2001-08-16 18:14:57"
3189,788,553579,4,"2007-08-30 23:36:02"
3216,788,497831,5,"2007-08-29 11:07:26"
3467,788,720946,3,"2007-08-29 11:07:35"
4057,788,263097,4,"2007-09-11 09:46:27"
4132,788,203877,4,"2007-08-30 02:48:05"
4999,788,131080,3,"2007-08-31 04:02:40"
5123,788,293844,5,"2007-08-30 03:07:47"
5915,788,445892,5,"2007-08-31 01:03:47"
6097,788,139392,3,"2007-08-29 11:19:35"
6425,788,572780,4,"2007-08-30 02:50:26"
7235,788,586778,4,"2007-08-30 03:03:23"
7247,788,153516,5,"2007-08-29 10:48:14"
8779,788,118728,4,"2007-08-30 03:07:43"
8860,788,57702,3,"2007-08-29 11:11:02"
8901,788,135403,4,"2007-08-29 10:59:23"
8935,788,73074,3,"2007-08-31 02:00:37"
8939,788,535649,4,"2007-08-31 01:30:49"
9514,788,479560,4,"2007-08-30 02:36:36"
9797,788,97821,4,"2007-08-29 10:21:10"
9807,788,282830,3,"2007-08-29 10:20:41"
9818,788,757830,4,"2007-08-29 10:20:27"
9821,788,5640,5,"2007-08-29 10:21:38"
3323,793,206194,4,"2004-05-13 21:45:46"
5123,794,293844,3,"2005-12-06 20:31:30"
3216,798,497831,3,"2008-07-08 15:36:29"
3323,798,206194,3,"2008-07-08 13:10:30"
3366,798,537673,4,"2008-07-08 18:14:45"
4057,798,263097,3,"2008-07-08 14:01:21"
4252,798,606157,3,"2008-07-08 14:01:43"
4354,798,222736,3,"2008-07-08 13:45:30"
5123,798,293844,4,"2008-07-08 13:16:43"
5171,798,482818,3,"2008-07-08 13:39:48"
5324,798,553084,1,"2008-07-09 18:34:37"
5959,798,222693,2,"2008-07-20 07:04:05"
6057,798,563792,2,"2008-07-09 17:58:33"
6058,798,149983,3,"2008-07-08 16:12:34"
7755,798,265326,3,"2008-08-01 10:25:35"
8779,798,118728,2,"2008-07-08 13:15:13"
9816,798,774821,2,"2008-07-08 18:10:29"
9821,798,5640,5,"2008-07-08 13:10:53"
10143,798,129154,4,"2008-07-08 13:22:39"
10178,798,324078,3,"2008-07-08 13:31:34"
3323,803,206194,4,"2000-08-30 20:58:58"
3467,803,720946,3,"2000-10-30 20:40:16"
4057,805,263097,5,"2005-03-22 21:30:17"
5123,805,293844,5,"2005-03-22 21:22:50"
3216,809,497831,4,"2003-04-11 14:36:07"
3323,809,206194,4,"2003-04-11 14:46:14"
4132,809,203877,4,"2003-04-11 14:47:58"
4354,809,222736,4,"2003-05-31 15:34:30"
5123,815,293844,4,"2008-07-08 13:52:36"
6163,815,71551,5,"2008-07-08 13:49:08"
9419,815,48916,4,"2008-07-08 14:04:34"
3233,817,761834,3,"2000-11-15 19:12:49"
3323,817,206194,4,"2000-11-15 18:59:19"
3323,818,206194,4,"2001-09-22 21:05:27"
6057,819,563792,1,"2003-04-11 15:26:14"
3233,820,761834,4,"2005-11-17 11:29:24"
3323,820,206194,4,"2004-05-14 02:54:57"
4354,820,222736,4,"2005-02-12 23:09:54"
5123,820,293844,4,"2005-03-01 07:10:28"
6058,820,149983,3,"2007-08-19 04:10:28"
7755,820,265326,4,"2007-08-18 10:11:09"
9807,820,282830,4,"2007-06-30 15:15:48"
9821,820,5640,2,"2007-04-06 14:22:43"
3323,821,206194,5,"2005-12-06 22:50:19"
4252,825,606157,4,"2002-05-27 22:06:23"
5171,825,482818,4,"2002-05-27 21:50:28"
3233,826,761834,3,"2008-07-08 16:18:28"
4252,826,606157,4,"2008-07-09 12:52:25"
5123,826,293844,4,"2008-07-08 15:02:19"
7212,826,592282,4,"2008-07-09 13:08:57"
8901,826,135403,4,"2008-07-09 13:09:50"
9448,826,261355,3,"2008-12-12 16:19:14"
9807,826,282830,4,"2008-07-08 14:57:09"
9816,826,774821,4,"2008-07-08 15:14:32"
9818,826,757830,3,"2008-12-12 16:18:56"
9821,826,5640,4,"2008-10-26 15:13:36"
10143,826,129154,2,"2008-10-05 07:59:23"
3906,833,186633,3,"2003-10-13 13:40:01"
4354,833,222736,4,"2002-05-27 23:02:53"
4252,837,606157,3,"2005-06-19 13:01:57"
3216,841,497831,4,"2002-05-28 02:09:25"
3366,841,537673,4,"2002-05-28 02:11:04"
3467,841,720946,4,"2002-05-28 02:10:01"
3906,841,186633,2,"2002-05-28 02:13:04"
4252,841,606157,5,"2002-05-28 02:10:01"
4354,841,222736,4,"2002-05-28 02:12:38"
4132,857,203877,4,"2004-05-14 07:40:42"
3323,859,206194,1,"2005-03-22 21:45:08"
5123,859,293844,2,"2005-03-22 21:33:03"
7755,859,265326,4,"2005-03-22 21:41:48"
7062,860,708670,2,"2008-07-08 18:46:44"
9821,861,5640,3,"2007-08-29 22:50:23"
3323,867,206194,4,"2002-06-21 15:36:35"
4132,867,203877,5,"2004-06-10 10:26:48"
5123,867,293844,4,"2003-01-31 22:21:37"
6425,867,572780,4,"2004-06-10 10:12:56"
7755,867,265326,5,"2006-03-02 16:14:16"
4252,869,606157,4,"2004-05-14 08:04:34"
6058,869,149983,3,"2004-05-14 08:10:54"
3323,874,206194,5,"2006-12-06 20:21:46"
5123,874,293844,4,"2006-12-11 14:35:26"
8862,874,38625,1,"2006-11-02 21:59:44"
5915,883,445892,2,"2003-04-12 11:25:59"
5959,883,222693,1,"2003-04-12 11:25:59"
6058,883,149983,3,"2003-04-12 11:25:59"
3216,886,497831,5,"2000-06-03 08:58:03"
4057,886,263097,3,"2001-02-18 09:53:41"
3216,887,497831,1,"2001-02-08 22:13:11"
3189,890,553579,1,"2001-09-23 03:24:06"
3216,890,497831,2,"2001-11-05 11:05:15"
3366,890,537673,3,"2001-11-05 11:05:31"
3467,890,720946,3,"2001-11-05 11:05:15"
4057,890,263097,5,"2001-11-27 13:46:38"
4132,890,203877,3,"2001-10-21 03:15:17"
4252,890,606157,5,"2002-02-19 13:13:17"
4132,893,203877,4,"2004-05-14 09:52:34"
9514,894,479560,4,"2008-07-08 21:54:50"
9816,894,774821,4,"2008-07-08 21:51:41"
7247,902,153516,5,"2006-11-03 11:13:28"
8779,902,118728,3,"2006-11-03 11:07:17"
3233,906,761834,4,"2005-12-07 14:39:24"
8779,906,118728,4,"2005-12-07 14:44:29"
3323,909,206194,4,"2005-03-22 21:44:54"
4132,909,203877,5,"2005-03-22 21:43:40"
7212,909,592282,4,"2005-03-22 21:49:44"
7755,909,265326,4,"2005-03-22 21:39:34"
5123,912,293844,5,"2002-05-28 14:07:18"
3216,915,497831,3,"2003-04-12 16:24:23"
3906,915,186633,3,"2003-04-12 17:07:24"
5171,915,482818,3,"2003-04-12 17:16:54"
6166,921,751416,5,"2003-04-12 16:58:35"
3189,922,553579,4,"2007-08-30 15:00:34"
4057,922,263097,3,"2008-03-26 06:24:55"
5123,922,293844,4,"2007-08-30 13:51:09"
5171,922,482818,4,"2007-08-30 14:59:59"
5959,922,222693,4,"2007-08-30 15:09:15"
6058,922,149983,4,"2007-08-30 15:16:06"
7212,922,592282,4,"2007-08-30 13:56:50"
7755,922,265326,4,"2007-08-30 14:39:53"
8901,922,135403,5,"2007-08-30 14:00:32"
10178,922,324078,4,"2008-03-26 01:38:16"
4057,925,263097,3,"2004-05-17 13:12:35"
3323,928,206194,4,"2005-07-21 23:47:42"
5123,928,293844,5,"2005-03-22 21:51:03"
3323,935,206194,5,"2002-05-28 21:38:53"
3366,935,537673,4,"2002-05-28 21:38:22"
4076,936,2862,3,"2005-12-08 09:00:43"
5324,936,553084,2,"2005-12-08 08:59:12"
5959,936,222693,3,"2005-12-08 08:58:24"
8939,936,535649,3,"2005-12-08 08:36:44"
3323,940,206194,4,"2001-10-04 05:29:33"
3216,949,497831,2,"2005-03-23 00:26:27"
3323,949,206194,3,"2005-03-23 01:38:27"
4064,949,605309,2,"2005-03-23 00:06:06"
4252,949,606157,4,"2005-03-22 23:59:25"
3189,954,553579,1,"2001-02-09 06:33:32"
3216,954,497831,3,"2001-02-09 06:33:06"
3366,954,537673,2,"2001-02-09 06:47:33"
3216,958,497831,3,"2003-04-12 20:26:19"
5171,958,482818,4,"2003-04-12 20:43:58"
3323,962,206194,5,"2001-02-09 06:34:17"
4072,963,112218,2,"2002-05-29 03:47:27"
9821,964,5640,4,"2008-07-09 10:15:53"
3216,966,497831,5,"2005-03-23 02:32:41"
4354,971,222736,4,"2001-11-28 19:22:54"
7755,971,265326,4,"2004-06-18 14:26:01"
3323,972,206194,5,"2000-10-31 18:34:04"
3467,972,720946,4,"2000-12-16 18:26:17"
3323,974,206194,4,"2004-05-14 14:58:54"
9807,980,282830,5,"2007-05-27 17:35:51"
9816,980,774821,4,"2007-05-27 17:36:55"
3323,983,206194,4,"2005-12-07 14:56:59"
5324,983,553084,1,"2005-12-07 16:16:21"
7755,983,265326,4,"2005-12-07 14:53:52"
8901,983,135403,2,"2005-12-07 16:28:00"
5123,985,293844,3,"2007-08-30 21:46:33"
7755,985,265326,4,"2007-08-30 16:38:05"
9514,985,479560,5,"2007-08-30 21:46:20"
3366,988,537673,4,"2000-05-15 21:42:18"
3189,993,553579,3,"2003-04-14 03:06:59"
4132,993,203877,5,"2003-04-14 03:09:49"
4354,993,222736,4,"2003-04-14 03:02:08"
5123,993,293844,5,"2003-04-14 03:03:08"
5123,994,293844,5,"2005-03-22 22:03:30"
3233,998,761834,5,"2004-05-14 17:43:36"
5171,998,482818,4,"2004-05-14 17:42:31"
4354,1008,222736,4,"2003-04-27 21:02:19"
5123,1008,293844,4,"2003-04-27 21:02:19"
9807,1008,282830,4,"2007-08-10 16:08:10"
3366,1018,537673,3,"2008-07-14 07:25:21"
3906,1018,186633,2,"2008-07-21 04:06:32"
4057,1018,263097,3,"2008-07-20 11:33:37"
4252,1018,606157,3,"2008-07-11 05:12:21"
5123,1018,293844,4,"2008-07-20 11:28:18"
5171,1018,482818,2,"2008-07-20 11:34:42"
5959,1018,222693,3,"2008-07-16 06:53:25"
8901,1018,135403,4,"2008-07-20 11:53:25"
9807,1018,282830,4,"2008-07-09 07:54:42"
9821,1018,5640,4,"2008-07-09 08:01:17"
10143,1018,129154,4,"2008-07-21 06:08:56"
3323,1021,206194,4,"2001-09-23 11:35:36"
4057,1021,263097,3,"2001-09-23 11:22:28"
3189,1026,553579,1,"2005-12-09 01:15:39"
3216,1026,497831,2,"2005-12-10 13:11:56"
4057,1026,263097,3,"2005-12-09 01:15:30"
4354,1026,222736,5,"2005-12-09 01:00:10"
5123,1026,293844,5,"2005-12-09 01:26:28"
5324,1026,553084,1,"2005-12-24 19:43:10"
6057,1026,563792,4,"2005-12-09 01:36:53"
6058,1026,149983,1,"2005-12-09 01:37:00"
6425,1026,572780,5,"2005-12-10 14:06:54"
7755,1026,265326,5,"2005-12-10 13:11:11"
8779,1026,118728,5,"2005-12-09 01:04:39"
8939,1026,535649,5,"2005-12-09 01:47:33"
3216,1027,497831,4,"2008-07-09 08:17:57"
3366,1027,537673,3,"2008-07-09 08:11:03"
3467,1027,720946,4,"2008-07-09 08:19:24"
7247,1027,153516,2,"2008-07-09 08:01:41"
8901,1027,135403,4,"2008-07-09 08:19:51"
10143,1027,129154,4,"2008-07-09 08:01:05"
5324,1030,553084,5,"2003-10-01 18:02:55"
6058,1030,149983,4,"2003-10-01 18:16:24"
6163,1030,71551,5,"2003-10-01 18:28:21"
6166,1030,751416,4,"2003-10-01 18:16:30"
3323,1033,206194,4,"2001-08-21 13:59:41"
3961,1035,50158,4,"2007-09-07 08:33:21"
4252,1035,606157,3,"2007-08-31 07:22:27"
7247,1035,153516,2,"2007-08-31 07:05:06"
8901,1035,135403,5,"2007-08-31 07:08:29"
9821,1035,5640,4,"2007-08-31 07:02:57"
7755,1041,265326,5,"2005-03-22 22:17:29"
3323,1045,206194,3,"2008-07-09 08:24:13"
8779,1045,118728,4,"2008-07-09 08:28:56"
9821,1045,5640,4,"2008-07-09 08:27:16"
10156,1045,224566,1,"2008-07-09 08:28:24"
4354,1047,222736,4,"2004-03-14 01:25:41"
5171,1047,482818,3,"2004-06-10 19:55:21"
7755,1047,265326,4,"2004-06-10 19:54:33"
8779,1047,118728,4,"2006-01-15 21:34:44"
4132,1052,203877,4,"2004-05-15 11:56:13"
5171,1052,482818,4,"2004-05-15 12:04:12"
3216,1053,497831,4,"2005-12-07 19:12:07"
7212,1053,592282,3,"2005-12-07 19:06:49"
8939,1053,535649,4,"2005-12-07 19:11:40"
3216,1055,497831,4,"2000-11-15 22:57:54"
3467,1055,720946,5,"2000-11-15 23:20:47"
3189,1060,553579,2,"2002-06-01 08:32:59"
3233,1063,761834,2,"2000-11-17 14:25:21"
3323,1063,206194,4,"2000-11-15 23:24:00"
3961,1063,50158,1,"2001-06-29 12:42:57"
3323,1064,206194,5,"2003-04-13 11:40:26"
6058,1065,149983,3,"2008-07-09 09:46:12"
7755,1068,265326,4,"2007-01-28 14:53:18"
7755,1072,265326,5,"2006-11-04 11:50:27"
3323,1075,206194,3,"2003-03-05 14:59:00"
7247,1077,153516,4,"2007-08-31 14:43:40"
7755,1077,265326,3,"2007-08-31 11:55:55"
8779,1077,118728,3,"2007-08-31 12:17:14"
8862,1077,38625,1,"2007-08-31 10:24:18"
8901,1077,135403,3,"2007-08-31 14:58:08"
9807,1077,282830,5,"2007-08-31 11:36:37"
3323,1085,206194,4,"2004-05-15 19:56:38"
5123,1085,293844,4,"2004-05-15 19:58:06"
6166,1085,751416,4,"2004-05-15 20:24:29"
9807,1090,282830,5,"2007-08-22 14:40:30"
9821,1093,5640,5,"2007-08-31 10:52:50"
3233,1099,761834,5,"2000-04-03 12:15:43"
4354,1101,222736,1,"2005-12-08 02:10:05"
5123,1101,293844,4,"2006-05-06 20:05:20"
6058,1101,149983,5,"2005-12-08 02:32:58"
8779,1101,118728,3,"2005-12-08 02:14:22"
4252,1105,606157,3,"2003-04-14 08:44:09"
3216,1111,497831,3,"2001-02-13 12:38:53"
4354,1112,222736,1,"2002-06-17 10:24:06"
9807,1118,282830,4,"2008-07-09 12:03:51"
9821,1118,5640,5,"2008-07-10 08:18:23"
8860,1122,57702,5,"2008-01-13 10:27:48"
9775,1122,744807,3,"2008-02-03 18:37:07"
9797,1122,97821,5,"2008-04-26 13:32:02"
9807,1122,282830,4,"2007-10-22 18:53:40"
9816,1122,774821,4,"2007-10-05 18:15:20"
